ticker,year,quarter,fiscal_period,total_blocks,total_words,candidate_blocks,ai_related_blocks,ai_adoption_related_blocks,ai_innovation_related_blocks,ai_adoption_score_sum,ai_innovation_score_sum,ai_adoption_score_mean_candidates,ai_innovation_score_mean_candidates,high_adoption_ai_related_blocks,high_innovation_ai_related_blocks,measurable_impact_adoption_blocks,measurable_impact_innovation_blocks,product_innovation_blocks,process_innovation_blocks,technology_innovation_blocks,ai_adoption_score_mean_ai_related,ai_innovation_score_mean_ai_related,share_candidate_blocks,share_ai_related_blocks,ai_adoption_score_sum_norm_blocks,ai_adoption_score_sum_norm_words,share_ai_adoption_related_blocks,share_high_adoption_blocks,share_measurable_impact_adoption_blocks,ai_innovation_score_sum_norm_blocks,ai_innovation_score_sum_norm_words,share_ai_innovation_related_blocks,share_high_innovation_blocks,share_measurable_impact_innovation_blocks,share_product_innovation_blocks,share_process_innovation_blocks,share_technology_innovation_blocks,sum_adjusted_score,ai_adoption_score_mean,ai_related_candidate_blocks,high_adoption_candidate_blocks,measurable_impact_candidate_blocks
BDX,2024,3,2024Q3,14,9248,3,2.0,2.0,2.0,9.89,10.45,3.2966666666666664,3.483333333333333,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.944999999999999,5.225,0.2142857142857142,0.1428571428571428,0.7064285714285713,1.0694204152249134,0.1428571428571428,1.0,0.5,0.7464285714285713,1.1299740484429066,0.1428571428571428,1.0,0.5,0.0,0.0,1.0,9.89,4.944999999999999,2.0,2.0,1.0
BDX,2024,4,2024Q4,12,8075,1,1.0,1.0,1.0,4.299999999999999,5.6,4.299999999999999,5.6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.299999999999999,5.6,0.0833333333333333,0.0833333333333333,0.3583333333333332,0.5325077399380804,0.0833333333333333,1.0,1.0,0.4666666666666666,0.6934984520123839,0.0833333333333333,1.0,1.0,0.0,0.0,1.0,4.299999999999999,4.299999999999999,1.0,1.0,1.0
BDX,2025,1,2025Q1,13,8022,2,1.0,1.0,0.0,2.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.1538461538461538,0.0769230769230769,0.1846153846153846,0.2991772625280479,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,1.0,0.0,0.0
BDX,2025,2,2025Q2,15,7671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDX,2025,3,2025Q3,11,6073,1,1.0,1.0,0.0,4.74,0.0,4.74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0909090909090909,0.0909090909090909,0.4309090909090909,0.7805038695866953,0.0909090909090909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,1.0,1.0,1.0
BDX,2025,4,2025Q4,13,8110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2024,1,2024Q1,17,10420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2024,2,2024Q2,23,9095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2024,3,2024Q3,14,9653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2024,4,2024Q4,17,8964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2025,1,2025Q1,19,8346,1,1.0,1.0,1.0,2.25,1.25,2.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,1.25,0.0526315789473684,0.0526315789473684,0.1184210526315789,0.2695902228612509,0.0526315789473684,0.0,0.0,0.0657894736842105,0.1497723460340282,0.0526315789473684,0.0,0.0,0.0,0.0,1.0,2.25,2.25,1.0,0.0,0.0
F,2025,2,2025Q2,30,8505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2025,3,2025Q3,27,8511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,2025,4,2025Q4,31,7353,1,1.0,1.0,0.0,4.74,0.0,4.74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.74,0.0,0.032258064516129,0.032258064516129,0.1529032258064516,0.6446348429212566,0.032258064516129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,1.0,1.0,1.0
DLR,2024,1,2024Q1,16,8428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLR,2024,2,2024Q2,18,8737,3,3.0,3.0,3.0,16.049999999999997,18.19,5.349999999999999,6.0633333333333335,3.0,3.0,3.0,3.0,0.0,0.0,3.0,5.349999999999999,6.0633333333333335,0.1666666666666666,0.1666666666666666,0.8916666666666665,1.8370149937049327,0.1666666666666666,1.0,1.0,1.0105555555555557,2.0819503261989243,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,16.049999999999997,5.349999999999999,3.0,3.0,3.0
DLR,2024,3,2024Q3,19,8796,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DLR,2024,4,2024Q4,17,8833,2,2.0,2.0,0.0,9.9,0.0,4.949999999999999,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.949999999999999,0.0,0.1176470588235294,0.1176470588235294,0.5823529411764705,1.12079701120797,0.1176470588235294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,4.949999999999999,2.0,2.0,2.0
DLR,2025,1,2025Q1,20,8893,1,1.0,1.0,1.0,5.939999999999999,0.54,5.939999999999999,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.939999999999999,0.54,0.05,0.05,0.2969999999999999,0.6679410772517709,0.05,1.0,0.0,0.027,0.0607219161137973,0.05,0.0,0.0,0.0,0.0,1.0,5.939999999999999,5.939999999999999,1.0,1.0,0.0
DLR,2025,2,2025Q2,17,8067,4,2.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.2479236395190281,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
DLR,2025,3,2025Q3,19,8833,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DLR,2025,4,2025Q4,18,8795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOS,2024,1,2024Q1,20,8652,1,1.0,1.0,0.0,3.95,0.0,3.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.05,0.05,0.1975,0.4565418400369857,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,1.0,1.0,0.0
LDOS,2024,2,2024Q2,21,9151,2,2.0,2.0,1.0,6.21,6.54,3.105,3.27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.105,6.54,0.0952380952380952,0.0952380952380952,0.2957142857142857,0.6786143590864386,0.0952380952380952,0.5,0.5,0.3114285714285714,0.7146759916948968,0.0476190476190476,1.0,1.0,0.0,0.0,1.0,6.21,3.105,2.0,1.0,1.0
LDOS,2024,3,2024Q3,19,8828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOS,2024,4,2024Q4,17,8345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOS,2025,1,2025Q1,20,7490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOS,2025,2,2025Q2,19,8065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOS,2025,3,2025Q3,16,8436,2,2.0,2.0,2.0,9.48,11.1,4.74,5.55,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.74,5.55,0.125,0.125,0.5925,1.12375533428165,0.125,1.0,1.0,0.69375,1.3157894736842104,0.125,1.0,1.0,0.0,0.0,1.0,9.48,4.74,2.0,2.0,2.0
LDOS,2025,4,2025Q4,14,7249,3,2.0,2.0,1.0,9.48,5.7,3.16,1.9,2.0,1.0,2.0,1.0,0.0,0.0,1.0,4.74,5.7,0.2142857142857142,0.1428571428571428,0.6771428571428572,1.307766588494965,0.1428571428571428,1.0,1.0,0.4071428571428571,0.7863153538419092,0.0714285714285714,1.0,1.0,0.0,0.0,1.0,9.48,4.74,2.0,2.0,2.0
IBM,2024,1,2024Q1,12,8669,2,2.0,2.0,2.0,11.099999999999998,12.24,5.549999999999999,6.12,2.0,2.0,2.0,2.0,0.0,0.0,2.0,5.549999999999999,6.12,0.1666666666666666,0.1666666666666666,0.9249999999999998,1.2804245010958586,0.1666666666666666,1.0,1.0,1.02,1.4119275579651631,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,11.099999999999998,5.549999999999999,2.0,2.0,2.0
IBM,2024,2,2024Q2,14,8565,9,9.0,7.0,4.0,27.459999999999994,23.64,3.05111111111111,2.626666666666667,4.0,3.0,4.0,3.0,0.0,0.0,4.0,3.922857142857142,5.91,0.6428571428571429,0.6428571428571429,1.961428571428571,3.206071220081727,0.5,0.5714285714285714,0.5714285714285714,1.6885714285714286,2.7600700525394046,0.2857142857142857,0.75,0.75,0.0,0.0,1.0,27.459999999999994,3.922857142857142,9.0,4.0,4.0
IBM,2024,3,2024Q3,11,8511,8,7.0,6.0,4.0,27.899999999999995,26.68,3.4874999999999994,3.335,6.0,4.0,3.0,3.0,0.0,0.0,4.0,4.6499999999999995,6.67,0.7272727272727273,0.6363636363636364,2.5363636363636357,3.278110680296087,0.5454545454545454,1.0,0.5,2.4254545454545453,3.134766772412173,0.3636363636363636,1.0,0.75,0.0,0.0,1.0,27.899999999999995,4.6499999999999995,7.0,6.0,3.0
IBM,2024,4,2024Q4,12,7623,9,7.0,7.0,4.0,34.849999999999994,21.29,3.872222222222222,2.3655555555555554,7.0,4.0,7.0,4.0,0.0,0.0,4.0,4.978571428571428,5.3225,0.75,0.5833333333333334,2.9041666666666663,4.571690935327298,0.5833333333333334,1.0,1.0,1.774166666666667,2.792863701954611,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,34.849999999999994,4.978571428571428,7.0,7.0,7.0
IBM,2025,1,2025Q1,10,6801,6,5.0,5.0,5.0,25.729999999999997,23.15,4.288333333333333,3.858333333333333,5.0,4.0,4.0,4.0,0.0,0.0,5.0,5.145999999999999,4.63,0.6,0.5,2.5729999999999995,3.783267166593148,0.5,1.0,0.8,2.315,3.4039111895309513,0.5,0.8,0.8,0.0,0.0,1.0,25.729999999999997,5.145999999999999,5.0,5.0,4.0
IBM,2025,2,2025Q2,11,7758,8,6.0,6.0,1.0,24.949999999999996,6.54,3.1187499999999995,0.8175,5.0,1.0,2.0,1.0,0.0,0.0,1.0,4.158333333333332,6.54,0.7272727272727273,0.5454545454545454,2.2681818181818176,3.216035060582624,0.5454545454545454,0.8333333333333334,0.3333333333333333,0.5945454545454546,0.843000773395205,0.0909090909090909,1.0,1.0,0.0,0.0,1.0,24.949999999999996,4.158333333333332,6.0,5.0,2.0
IBM,2025,3,2025Q3,11,8139,6,6.0,6.0,5.0,29.249999999999993,23.99,4.874999999999999,3.9983333333333335,6.0,4.0,5.0,4.0,0.0,0.0,5.0,4.874999999999999,4.798,0.5454545454545454,0.5454545454545454,2.6590909090909083,3.593807593070401,0.5454545454545454,1.0,0.8333333333333334,2.180909090909091,2.947536552402015,0.4545454545454545,0.8,0.8,0.0,0.0,1.0,29.249999999999993,4.874999999999999,6.0,6.0,5.0
IBM,2025,4,2025Q4,11,9304,9,9.0,9.0,1.0,43.82999999999999,6.54,4.869999999999999,0.7266666666666667,8.0,1.0,7.0,1.0,0.0,0.0,1.0,4.869999999999999,6.54,0.8181818181818182,0.8181818181818182,3.984545454545454,4.710877042132415,0.8181818181818182,0.8888888888888888,0.7777777777777778,0.5945454545454546,0.7029234737747205,0.0909090909090909,1.0,1.0,0.0,0.0,1.0,43.82999999999999,4.869999999999999,9.0,8.0,7.0
PYPL,2024,1,2024Q1,11,8024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,2024,2,2024Q2,13,8775,2,2.0,2.0,0.0,9.48,0.0,4.74,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.74,0.0,0.1538461538461538,0.1538461538461538,0.7292307692307692,1.0803418803418805,0.1538461538461538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,4.74,2.0,2.0,2.0
PYPL,2024,3,2024Q3,16,8218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,2024,4,2024Q4,16,9021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,2025,1,2025Q1,16,8309,1,1.0,1.0,0.0,3.95,0.0,3.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0625,0.0625,0.246875,0.4753881333493802,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,1.0,1.0,1.0
PYPL,2025,2,2025Q2,16,8417,1,1.0,1.0,1.0,5.159999999999998,5.7,5.159999999999998,5.7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.159999999999998,5.7,0.0625,0.0625,0.3224999999999999,0.6130450279196862,0.0625,1.0,1.0,0.35625,0.6772009029345373,0.0625,1.0,1.0,0.0,0.0,1.0,5.159999999999998,5.159999999999998,1.0,1.0,1.0
PYPL,2025,3,2025Q3,15,9255,3,3.0,3.0,2.0,14.06,11.29,4.6866666666666665,3.763333333333333,3.0,2.0,3.0,2.0,0.0,0.0,2.0,4.6866666666666665,5.645,0.2,0.2,0.9373333333333332,1.5191788222582387,0.2,1.0,1.0,0.7526666666666666,1.2198811453268503,0.1333333333333333,1.0,1.0,0.0,0.0,1.0,14.06,4.6866666666666665,3.0,3.0,3.0
PYPL,2025,4,2025Q4,13,9602,5,4.0,4.0,2.0,18.999999999999996,12.24,3.7999999999999994,2.448,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.749999999999999,6.12,0.3846153846153846,0.3076923076923077,1.4615384615384612,1.978754426161216,0.3076923076923077,1.0,0.5,0.9415384615384615,1.2747344303270152,0.1538461538461538,1.0,1.0,0.0,0.0,1.0,18.999999999999996,4.749999999999999,4.0,4.0,2.0
SRE,2024,1,2024Q1,20,9776,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,2024,2,2024Q2,19,7196,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,2024,3,2024Q3,13,8054,2,1.0,1.0,1.0,2.4,1.2,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.2,0.1538461538461538,0.0769230769230769,0.1846153846153846,0.2979885771045443,0.0769230769230769,0.0,0.0,0.0923076923076923,0.1489942885522721,0.0769230769230769,0.0,0.0,0.0,0.0,1.0,2.4,2.4,1.0,0.0,0.0
SRE,2024,4,2024Q4,20,7983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,2025,1,2025Q1,30,15109,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,2025,2,2025Q2,23,9301,4,4.0,4.0,0.0,12.7,0.0,3.175,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.175,0.0,0.1739130434782608,0.1739130434782608,0.5521739130434782,1.3654445758520588,0.1739130434782608,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.175,4.0,2.0,0.0
SRE,2025,3,2025Q3,16,7372,2,1.0,1.0,0.0,3.95,0.0,1.975,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,0.0,0.125,0.0625,0.246875,0.5358111774281064,0.0625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,1.0,1.0,1.0
SRE,2025,4,2025Q4,16,7798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,2024,1,2024Q1,23,9513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,2024,2,2024Q2,26,8497,2,2.0,2.0,1.0,7.44,1.2,3.72,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.72,1.2,0.0769230769230769,0.0769230769230769,0.2861538461538461,0.8756031540543721,0.0769230769230769,0.5,0.0,0.0461538461538461,0.14122631517006,0.0384615384615384,0.0,0.0,0.0,0.0,1.0,7.44,3.72,2.0,1.0,0.0
HON,2024,3,2024Q3,27,9413,2,2.0,2.0,0.0,9.48,0.0,4.74,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.074074074074074,0.074074074074074,0.3511111111111111,1.007117815786678,0.074074074074074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,4.74,2.0,2.0,0.0
HON,2024,4,2024Q4,25,9338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,2025,1,2025Q1,26,9926,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
